Date,NVDA_adj_close,NVDA_Volume,USD_GDP_Billions,Inflation,US_Interest_Rate,SP500,DXI,GoldPrice,Google_Adj_Close,AAPL_Adj_Close,MSFT_Adj_Close,INTC_Adj_Close,NVDA_adj_close_Short_MA,NVDA_adj_close_Long_MA
2011-10-14,3.604998,70245200,15873.92672,2.07,0.07,1224.6,77.190002,1683.0,14.736763,12.759465,21.473734,16.265966,3.2064299499999995,3.225177175
2011-10-17,3.426123,61178000,15881.23466,2.07,0.07,1200.9,76.580002,1676.6,14.505878,12.698691,21.245386,16.113689,3.20413665,3.221536625
2011-10-18,3.54996,59091600,15883.67063,2.07,0.07,1225.4,77.169998,1652.8,14.707622,12.766717,21.505247,16.196749,3.21250705,3.2207913125
2011-10-19,3.478869,55756800,15886.10661,2.07,0.07,1209.9,77.139999,1647.0,14.463288,12.052551,21.363499,16.778175,3.2205334999999997,3.2201033375000003
2011-10-20,3.304581,99030800,15888.54259,2.07,0.07,1215.4,77.029999,1612.9,14.537261,11.952471,21.292635,16.342106,3.23085315,3.216978775
2011-10-21,3.320634,62842800,15890.97857,2.07,0.07,1238.2,76.949997,1636.1,14.707124,11.878696,21.387119,16.632816,3.23876485,3.2133668875
2011-10-24,3.44447,53525600,15898.28651,2.07,0.07,1254.2,76.470001,1652.3,14.85482,12.268737,21.410746,17.020433,3.2525244,3.21072965
2011-10-25,3.313754,57799600,15900.72248,2.07,0.07,1229.0,76.139999,1700.4,14.524558,12.026852,21.111517,17.048119,3.2595188,3.2058564875
2011-10-26,3.35274,50311600,15903.15846,2.07,0.07,1242.0,76.260002,1723.5,14.603014,12.112419,20.938282,17.096561,3.2732783499999996,3.2022446125000004
2011-10-27,3.497215,57773200,15905.59444,2.07,0.07,1284.6,76.290001,1747.7,14.91086,12.236085,21.457994,17.394203,3.2980454999999997,3.2010406499999995
2011-10-28,3.577479,49015600,15908.03042,2.07,0.07,1285.1,75.0,1747.2,14.947473,12.243946,21.245386,17.290375,3.3334762500000004,3.2006680000000003
2011-10-31,3.394018,51998400,15915.33835,2.07,0.07,1253.3,75.089996,1725.2,14.760673,12.238804,20.969774,16.985823,3.3677604000000003,3.1988620625
2011-11-01,3.224317,79082400,15917.77433,2.07,0.08,1218.3,76.550003,1711.8,14.412229,11.988755,20.465813,16.542837,3.3810612500000006,3.1964828
2011-11-02,3.169279,96160800,15920.29151,2.07,0.08,1237.9,77.540001,1729.6,14.565903,12.015966,20.481556,16.508223,3.3863357499999998,3.193988875
2011-11-03,3.35962,74937200,15922.80869,2.07,0.08,1261.2,77.230003,1765.1,14.88172,12.187103,20.891031,16.899279,3.3950501,3.193960225
2011-11-04,3.398605,65484000,15925.32587,2.07,0.08,1253.2,76.709999,1756.1,14.847847,12.101531,20.67054,16.57806,3.4027325500000005,3.1960815
2011-11-07,3.380259,61353600,15932.8774,2.07,0.08,1261.1,76.919998,1791.1,15.151459,12.086113,21.103642,16.955147,3.40227395,3.1979161125
2011-11-08,3.458229,54972800,15935.39458,2.07,0.08,1275.9,77.010002,1799.2,15.251334,12.282646,21.387119,17.283356,3.4075484000000005,3.2015853125
2011-11-09,3.283942,53224400,15937.91176,2.07,0.08,1229.1,76.669998,1791.6,14.967648,11.951567,20.631172,16.647892,3.4042231999999997,3.2018719625000003
2011-11-10,3.31834,99048400,15940.42893,2.07,0.08,1239.7,77.970001,1759.6,14.821446,11.647396,20.694168,16.801517,3.3928716000000003,3.2031045750000002
2011-11-11,3.435297,175156000,15942.94611,2.07,0.08,1263.8,77.660004,1788.1,15.151957,11.629252,21.190256,17.353191,3.38438655,3.2039072250000005
2011-11-14,3.368793,50029200,15950.49764,2.07,0.08,1251.8,76.760002,1778.4,15.267773,11.467193,21.07214,17.19956,3.3815200499999998,3.2030186
2011-11-15,3.412365,50566000,15953.01482,2.07,0.08,1257.8,77.480003,1782.2,15.35644,11.756547,21.214952,17.695372,3.3746403000000003,3.2033625999999997
2011-11-16,3.343566,51242000,15955.532,2.07,0.08,1236.9,78.059998,1774.3,15.229665,11.633789,20.683384,17.416037,3.3678751499999997,3.2038785749999996
2011-11-17,3.224317,65750400,15958.04918,2.07,0.08,1216.1,78.360001,1720.2,14.965655,11.411253,20.262899,16.997046,3.3638619499999995,3.2044518875000003
2011-11-18,3.194505,50135200,15960.56636,2.07,0.08,1215.7,78.309998,1725.1,14.816464,11.336571,20.072487,16.962133,3.3575555,3.2047385499999996
2011-11-21,3.355033,133078800,15968.11789,2.07,0.08,1193.0,77.980003,1678.6,14.469266,11.157273,19.834471,16.459343,3.35308365,3.2070318125
2011-11-22,3.458229,128748000,15970.63507,2.07,0.08,1188.0,78.32,1702.4,14.445853,11.38404,19.667858,16.228899,3.3603074,3.20849375
2011-11-23,3.311461,82534000,15973.15224,2.07,0.08,1161.8,78.230003,1695.9,14.199527,11.096199,19.41398,15.85181,3.3582434500000007,3.2085510875000005
2011-11-25,3.219731,40662000,15978.1866,2.07,0.08,1158.7,79.169998,1687.3,14.02244,10.992795,19.279108,15.872758,3.3443692499999997,3.2063438375000004
2011-11-28,3.400898,69061600,15985.73813,2.07,0.08,1192.5,79.239998,1710.8,14.649839,11.372251,19.731333,16.38253,3.3355402000000005,3.2104430375
2011-11-29,3.419243,62344000,15988.25531,2.07,0.08,1195.2,79.339996,1718.9,14.51883,11.283961,19.707535,16.466324,3.3368014500000003,3.2160615
2011-11-30,3.584358,73032400,15990.77249,2.07,0.08,1247.0,79.050003,1750.3,14.928793,11.556079,20.29463,17.395088,3.3548035,3.2266678124999997
2011-12-01,3.62793,52976000,15993.28967,2.07,0.07,1244.6,78.370003,1739.8,15.286951,11.729335,20.056618,17.402073,3.37773605,3.2349522
2011-12-02,3.604998,54646400,15995.72565,2.07,0.07,1244.3,78.309998,1751.3,15.451086,11.782848,20.009007,17.206545,3.3900049500000002,3.2446412125000004
2011-12-05,3.54996,64469600,16003.03358,2.07,0.07,1257.1,78.57,1734.5,15.582842,11.882933,20.389839,17.464922,3.3975727,3.2505750125000006
2011-12-06,3.499508,57383200,16005.46956,2.07,0.07,1258.5,78.589996,1731.8,15.536017,11.820645,20.358097,17.702347,3.4035351500000006,3.25739745
2011-12-07,3.478869,51001600,16007.90554,2.07,0.07,1261.0,78.519997,1744.8,15.526553,11.764405,20.310493,17.918825,3.4045671500000005,3.262557275
2011-12-08,3.368793,49148800,16010.34152,2.07,0.07,1234.3,78.459999,1713.4,15.343738,11.811875,20.151823,17.255423,3.4088097,3.26743045
2011-12-09,3.416951,55584000,16012.77749,2.07,0.07,1255.2,78.790001,1716.8,15.626926,11.901377,20.389839,17.464922,3.41374025,3.2734215750000004
2011-12-12,3.332101,57320800,16020.08543,2.07,0.07,1236.5,78.720001,1668.2,15.576366,11.847553,20.239098,16.759617,3.40858045,3.2808459999999995
2011-12-13,3.240369,51659600,16022.52141,2.07,0.07,1225.7,79.559998,1663.1,15.582344,11.755939,20.437443,16.45236,3.4021592499999995,3.2877257625000005
2011-12-14,3.11424,63602000,16024.95739,2.07,0.07,1211.8,80.25,1586.9,15.394049,11.495308,20.30257,16.277786,3.3872530000000003,3.292426925
2011-12-15,3.086722,43514800,16027.39337,2.07,0.07,1215.8,80.510002,1577.2,15.430662,11.457513,20.278767,16.277786,3.3744107999999997,3.2930862375000003
2011-12-16,3.098188,61911600,16029.82934,2.07,0.07,1219.7,80.209999,1597.9,15.590563,11.520404,20.627855,16.221914,3.3681043500000003,3.294433525
2011-12-19,3.017924,46327600,16037.13728,2.07,0.07,1205.3,80.190002,1596.7,15.487698,11.556388,20.254961,16.131138,3.3592753,3.2963827875
2011-12-20,3.187625,44520800,16039.57326,2.07,0.07,1241.3,80.309998,1617.6,15.700401,11.971825,20.651649,16.647892,3.3509048999999997,3.2989340374999996
2011-12-21,3.146347,54842400,16042.00924,2.07,0.07,1243.7,79.669998,1613.6,15.587076,11.986942,20.437443,16.536156,3.3353108,3.2999660124999997
2011-12-22,3.281649,57656000,16044.44522,2.07,0.07,1254.0,80.029999,1610.6,15.683714,12.050434,20.477114,16.773582,3.3338202000000003,3.30177195
2011-12-23,3.249543,24894800,16046.88119,2.07,0.07,1265.3,79.900002,1606.0,15.769392,12.194963,20.651649,17.03895,3.3353108,3.3042372
2011-12-27,3.224317,19571200,16056.62511,2.07,0.07,1265.4,79.93,1595.5,15.946479,12.291717,20.659592,17.150679,3.32648175,3.306473125
2011-12-28,3.144053,23396000,16059.06109,2.07,0.07,1249.6,79.809998,1564.1,15.93278,12.1741,20.485044,16.920229,3.31272225,3.3087377249999994
2011-12-29,3.203679,21111200,16061.49706,2.07,0.07,1263.0,80.650002,1540.9,16.000029,12.249084,20.643717,17.143684,3.2936883000000003,3.3110023249999996
2011-12-30,3.178452,18695600,16063.93304,2.07,0.07,1257.6,80.400002,1566.8,16.0872,12.245457,20.596115,16.934196,3.2712144000000003,3.3098843625
2012-01-03,3.219731,46804400,16071.77941,3.16,0.08,1277.1,80.230003,1600.5,16.57313,12.433825,21.238752,17.136711,3.25195105,3.30948305
2012-01-04,3.256423,34737200,16073.26661,3.16,0.08,1277.3,79.650002,1612.7,16.644611,12.500648,21.738586,17.534754,3.2372742000000003,3.3104003625
2012-01-05,3.373378,56354800,16074.75382,3.16,0.08,1281.1,80.150002,1620.1,16.413727,12.639429,21.960726,17.737263,3.2309677,3.3118336499999996
2012-01-06,3.334394,53325200,16076.24102,3.16,0.08,1277.8,80.900002,1616.8,16.189817,12.771562,22.301878,17.632521,3.2237439500000002,3.3118623124999997
2012-01-09,3.334394,50824400,16080.70263,3.16,0.08,1280.7,81.43,1608.1,15.503389,12.751303,22.008331,17.786146,3.2220239999999998,3.3097410625
2012-01-10,3.320634,54632800,16082.18984,3.16,0.08,1292.1,80.919998,1631.5,15.520326,12.796955,22.087669,17.869947,3.2172081500000003,3.3068171625
2012-01-11,3.254129,48427200,16083.67704,3.16,0.08,1292.5,80.989998,1639.6,15.590563,12.776093,21.992458,18.016592,3.2133095500000004,3.3031766250000003
2012-01-12,3.23349,65236400,16085.16425,3.16,0.08,1295.5,81.25,1647.7,15.682219,12.741016,22.214602,17.981678,3.2129655999999995,3.3001953874999996
2012-01-13,3.148639,50430000,16086.65145,3.16,0.08,1289.1,80.82,1630.8,15.566403,12.693248,22.412951,17.555696,3.21468555,3.297271475
2012-01-17,3.100482,62717600,16092.60027,3.16,0.08,1293.7,81.419998,1656.9,15.655818,12.841101,22.420887,17.485874,3.2153735500000002,3.2945482499999996
2012-01-18,3.205971,63267600,16094.08747,3.16,0.08,1308.0,81.080002,1659.9,15.763664,12.974443,22.397089,17.730282,3.2207627000000003,3.2958955375000003
2012-01-19,3.290822,60831200,16095.57468,3.16,0.08,1314.5,80.480003,1654.5,15.929542,12.933319,22.309816,17.897875,3.2344076,3.2975008125
2012-01-20,3.26101,54627200,16097.06188,3.16,0.08,1315.4,80.089996,1664.0,14.595044,12.708063,23.571285,18.421619,3.23807685,3.29864745
2012-01-23,3.350446,56279200,16101.52349,3.16,0.08,1316.0,80.370003,1678.3,14.583338,12.923036,23.587152,18.652061,3.2482818,3.3008547
2012-01-24,3.426123,73092000,16103.0107,3.16,0.08,1314.7,79.75,1664.5,14.469017,12.711389,23.277737,18.784737,3.2555054999999995,3.305211875
2012-01-25,3.405484,127415200,16104.4979,3.16,0.08,1326.0,79.800003,1700.1,14.184085,13.505075,23.452282,18.784737,3.26330255,3.310257025
2012-01-26,3.373378,79967200,16105.98511,3.16,0.08,1318.4,79.489998,1726.7,14.149464,13.443697,23.40468,18.679991,3.2707556,3.3165634500000003
2012-01-27,3.419243,44999600,16107.47231,3.16,0.08,1316.3,79.449997,1735.4,14.445355,13.523822,23.19047,18.666027,3.2845151,3.3254498
2012-01-30,3.394018,39907600,16111.93392,3.16,0.08,1313.0,78.900002,1734.4,14.388319,13.697075,23.491949,18.67301,3.2940320499999998,3.3308962750000006
2012-01-31,3.387138,35790000,16113.42113,3.16,0.08,1312.4,79.099998,1740.4,14.448593,13.801989,23.42848,18.449547,3.3044663499999998,3.3349381375
2012-02-01,3.423831,42802000,16114.90833,3.16,0.1,1324.1,79.309998,1749.5,14.466526,13.793221,23.714094,18.540331,3.31467135,3.3379193625000005
2012-02-02,3.552253,69623600,16116.4981,3.16,0.1,1325.5,78.839996,1759.3,14.573126,13.760869,23.761698,18.498434,3.32946285,3.341760575
2012-02-03,3.62793,49523200,16118.08787,3.16,0.1,1344.9,79.010002,1740.3,14.852579,13.898743,23.991772,18.822224,3.3421904499999995,3.3447418125000006
2012-02-06,3.600411,27886800,16122.85718,3.16,0.1,1344.3,79.07,1724.9,15.170388,14.028456,23.960045,18.808146,3.3554912999999997,3.3478376999999995
2012-02-07,3.609585,41029600,16124.44695,3.16,0.1,1347.0,79.059998,1748.4,15.112604,14.175399,24.07905,18.751835,3.3692508500000002,3.3510769375000002
2012-02-08,3.740299,84761200,16126.03672,3.16,0.1,1350.0,78.580002,1731.3,15.189317,14.412754,24.324999,18.899652,3.3902341,3.3535135250000003
2012-02-09,3.738007,56194400,16127.62649,3.16,0.1,1352.0,78.709999,1741.2,15.229416,14.911338,24.412275,18.906689,3.4144279999999996,3.3551761375
2012-02-10,3.646276,44026800,16129.21626,3.16,0.1,1342.6,78.639999,1725.3,15.091185,14.918898,24.198051,18.794065,3.4350673,3.3579280499999995
2012-02-13,3.703607,61066800,16133.98557,3.16,0.1,1351.8,78.830002,1724.9,15.247847,15.196462,24.261522,18.794065,3.4628157,3.3598486375
2012-02-14,3.724247,45375600,16135.57534,3.16,0.1,1350.5,79.120003,1717.7,15.187075,15.403876,24.157713,18.850378,3.4940039500000006,3.3629158625000004
2012-02-15,3.708194,111085600,16137.16511,3.16,0.1,1343.2,78.940002,1728.1,15.082467,15.0474,23.997986,18.709602,3.5191150999999996,3.3679610250000005
2012-02-16,3.772406,188858800,16138.75489,3.16,0.1,1358.0,79.739998,1728.4,15.106378,15.184672,24.988251,18.885576,3.5431943000000006,3.3736081749999998
2012-02-17,3.63481,102036000,16140.34466,3.16,0.1,1361.2,79.400002,1725.9,15.059553,15.181944,24.956312,19.265684,3.5618843,3.3759874250000004
2012-02-21,3.653156,51817600,16146.70374,3.16,0.1,1362.2,79.120003,1758.5,15.292679,15.566846,25.108042,19.117861,3.5770198,3.3802299499999995
2012-02-22,3.62793,49243200,16148.29351,3.16,0.1,1357.7,79.110001,1771.3,15.141745,15.512121,24.972286,18.815186,3.58711015,3.3836698250000006
2012-02-23,3.648569,32396800,16149.88328,3.16,0.1,1363.5,79.199997,1786.3,15.096166,15.613415,25.052147,18.765921,3.5992644,3.38556175
2012-02-24,3.621051,36666800,16151.47305,3.16,0.1,1365.7,78.629997,1776.4,15.190562,15.795427,25.139994,18.794065,3.6116480499999994,3.3861064
2012-02-27,3.547667,74526800,16156.24236,3.16,0.1,1367.6,78.389999,1774.9,15.175867,15.896723,25.036175,18.927811,3.61806925,3.3880270125000003
2012-02-28,3.515561,69988400,16157.83213,3.16,0.1,1372.2,78.470001,1788.4,15.402019,16.18849,25.451443,19.174179,3.6241464,3.3916675624999995
2012-02-29,3.474282,68919600,16159.4219,3.16,0.1,1365.7,78.18,1711.3,15.398533,16.401045,25.34762,18.920767,3.6285036000000006,3.3954801000000003
2012-03-01,3.497215,44994400,16161.01167,3.16,0.13,1374.1,78.769997,1722.2,15.501895,16.462431,25.786861,18.906689,3.6321728,3.3972000375
2012-03-02,3.527026,68407600,16162.49887,3.16,0.13,1369.6,78.730003,1709.8,15.473252,16.483898,25.619152,18.948923,3.63091145,3.3988053000000003
2012-03-05,3.407777,51484800,16166.96048,3.16,0.13,1364.3,79.459999,1703.9,15.298906,16.120464,25.39554,18.681448,3.6199038000000003,3.3991492750000005
2012-03-06,3.375672,47140000,16168.44769,3.16,0.13,1343.4,79.339996,1672.1,15.067523,16.03278,25.203875,18.730721,3.60866685,3.3981173124999997
2012-03-07,3.396311,44198400,16169.93489,3.16,0.13,1352.6,79.779999,1683.9,15.113351,16.045786,25.427485,18.941887,3.5980031499999994,3.3995219249999997
2012-03-08,3.407777,43085200,16171.4221,3.16,0.13,1365.9,79.75,1698.7,15.12182,16.387444,25.563244,18.892614,3.5813770500000004,3.4006398875
2012-03-09,3.398605,36783600,16172.9093,3.16,0.13,1370.9,79.169998,1711.5,14.950213,16.483589,25.547272,19.05451,3.56440695,3.4001812375
2012-03-12,3.34586,29994800,16177.37091,3.16,0.13,1371.1,79.980003,1699.8,15.072255,16.690104,25.587208,18.998205,3.54938615,3.3998945750000003
2012-03-13,3.391725,55328800,16178.85812,3.16,0.13,1396.0,79.839996,1694.2,15.386826,17.176903,26.090322,19.350149,3.53379205,3.399636575
2012-03-14,3.295408,73570800,16180.34532,3.16,0.13,1394.3,80.120003,1642.9,15.342244,17.826359,26.170189,19.329027,3.5123501,3.3990346000000002
2012-03-15,3.343566,38238000,16181.83253,3.16,0.13,1402.6,80.550003,1659.5,15.470264,17.704813,26.23407,19.533165,3.4941187,3.4005252125
2012-03-16,3.348153,42834000,16183.31973,3.16,0.13,1404.2,80.25,1655.8,15.567649,17.705112,26.034422,19.519087,3.47290605,3.4024458125000003
2012-03-19,3.357326,40540000,16187.78134,3.16,0.13,1409.8,79.760002,1667.3,15.790314,18.174671,25.714981,19.526121,3.4590318499999997,3.4024744750000004
2012-03-20,3.302288,44961600,16189.26855,3.16,0.13,1405.5,79.480003,1647.0,15.77811,18.321623,25.547272,19.533165,3.44148845,3.4005252125
2012-03-21,3.316047,46784000,16190.75575,3.16,0.13,1402.9,79.559998,1650.3,15.939754,18.217007,25.483395,19.554277,3.4258942999999995,3.4005825375
2012-03-22,3.311461,42537200,16192.24296,3.16,0.13,1392.8,79.739998,1642.5,16.090937,18.121454,25.555252,19.638748,3.4090389,3.4017291624999997
2012-03-23,3.336686,31545600,16193.73016,3.16,0.13,1397.1,79.889999,1662.4,16.004761,18.021986,25.563244,19.624668,3.3948206500000007,3.4009265125
2012-03-26,3.375672,28860000,16198.19177,3.16,0.13,1416.5,79.32,1685.6,16.17263,18.352457,26.026438,19.842875,3.3862209,3.400381875
2012-03-27,3.398605,41996800,16199.67898,3.16,0.13,1412.5,78.93,1684.9,16.115097,18.579227,25.970533,19.842875,3.3803731,3.3980599624999996
2012-03-28,3.476575,89244800,16201.16618,3.16,0.13,1405.5,79.120003,1657.9,16.332781,18.674166,25.706995,19.568359,3.3804877499999995,3.396168025
2012-03-29,3.492628,37270000,16202.65339,3.16,0.13,1403.3,79.150002,1654.9,16.149717,18.439537,25.651091,19.821758,3.3802583999999998,3.3947633999999995
2012-03-30,3.531614,52724000,16204.14059,3.16,0.13,1408.5,79.07,1671.9,15.971136,18.127813,25.762897,19.793602,3.3804878,3.394534075
2012-04-02,3.515561,40777600,16208.36418,3.16,0.14,1419.0,78.809998,1679.7,16.112606,18.704714,25.786861,19.976608,3.385877,3.3947347375
2012-04-03,3.458229,43047600,16209.61336,3.16,0.14,1413.4,78.860001,1672.0,16.005507,19.027929,25.507347,19.786564,3.3900048499999995,3.3944767375
2012-04-04,3.35962,49589600,16210.86253,3.16,0.14,1399.0,79.410004,1614.1,15.819455,18.87645,24.924366,19.659868,3.3881703,3.394362075
2012-04-05,3.355033,36942400,16212.11171,3.16,0.14,1398.1,79.730003,1630.1,15.748969,19.159761,25.17194,19.758413,3.3855331,3.3935881
2012-04-09,3.311461,36550400,16217.10842,3.16,0.14,1382.2,79.900002,1643.9,15.712107,19.236856,24.836521,19.540201,3.3811759,3.3933301
2012-04-10,3.24725,47036000,16218.3576,3.16,0.14,1358.6,79.730003,1660.7,15.612979,19.001324,24.333403,19.321995,3.3762453999999997,3.3934161124999997
2012-04-11,3.288528,37296000,16219.60678,3.16,0.14,1368.7,79.879997,1660.3,15.839629,18.933596,24.237568,19.603558,3.371085549999999,3.3955947124999994
2012-04-12,3.366499,38486800,16220.85596,3.16,0.14,1387.6,79.699997,1680.6,16.214474,18.829878,24.740688,20.04701,3.3746400999999997,3.3990919249999996
2012-04-13,3.24725,31132400,16222.10513,3.16,0.14,1370.3,79.349998,1660.2,15.55669,18.299547,24.604927,19.772488,3.3698243000000003,3.4009552
2012-04-16,3.208265,46346800,16225.85267,3.16,0.14,1369.6,79.900002,1649.7,15.09517,17.540642,24.820551,19.997734,3.3628299000000004,3.4033344624999997
2012-04-17,3.215145,46069600,16227.10184,3.16,0.14,1390.8,79.559998,1651.1,15.182343,18.434702,25.108042,20.03997,3.35572085,3.4036784625000003
2012-04-18,3.180745,40076400,16228.35102,3.16,0.14,1385.1,79.559998,1639.6,15.129541,18.393578,24.868465,19.673939,3.3496437,3.4041084375000006
2012-04-19,3.132587,66718800,16229.6002,3.16,0.14,1376.9,79.580002,1641.4,14.926552,17.761656,24.76465,19.490929,3.3404707,3.4022451625000003
2012-04-20,3.070669,50959200,16230.84938,3.16,0.14,1378.5,79.529999,1642.8,14.845854,17.32445,25.890671,19.427578,3.3284311000000004,3.4000092375
2012-04-23,3.033977,70624400,16234.59691,3.16,0.14,1366.9,79.239998,1632.6,14.88421,17.285746,25.651091,19.321995,3.3132956499999997,3.3976299875000002
2012-04-24,2.939955,73044000,16235.84609,3.16,0.14,1372.0,79.360001,1643.8,14.975618,16.940456,25.491375,19.22345,3.2915098,3.3950787625000003
2012-04-25,2.999579,72711200,16237.09527,3.16,0.14,1390.7,79.190002,1642.3,15.186079,18.443769,25.714981,19.610594,3.2715585,3.3925275125
2012-04-26,3.001872,53920800,16238.34444,3.16,0.14,1400.0,78.82,1660.5,15.329292,18.374231,25.643106,19.863993,3.24782335,3.3903202625
2012-04-27,2.976645,47535600,16239.59362,3.16,0.14,1403.4,79.160004,1664.8,15.317088,18.232121,25.539291,19.976608,3.2220242,3.3872816875
2012-04-30,2.981232,26226800,16243.34116,3.16,0.14,1397.9,78.769997,1664.2,15.064783,17.657042,25.571236,19.990698,3.1945050999999998,3.3838418
2012-05-01,3.033977,40868000,16244.59033,3.16,0.16,1405.8,78.779999,1662.4,15.054323,17.601103,25.563244,20.377832,3.1704259,3.3795992875000005
2012-05-02,2.946833,68400800,16245.79922,3.16,0.16,1402.3,78.830002,1654.0,15.124809,17.71751,25.39554,20.539738,3.1448560999999997,3.3747547750000004
2012-05-03,2.896382,41953600,16247.0081,3.16,0.16,1391.6,79.169998,1634.8,15.218457,17.591734,25.363596,20.249044,3.1216942,3.369279625
2012-05-04,2.811532,54509200,16248.21698,3.16,0.16,1369.1,79.199997,1645.2,14.868519,17.090729,24.740688,19.781107,3.09451915,3.3629158500000003
2012-05-07,2.859689,60444000,16251.84362,3.16,0.16,1369.6,79.910004,1639.1,15.132031,17.218624,24.477148,19.681847,3.0719305500000003,3.35798535
2012-05-08,2.857396,46231200,16253.05251,3.16,0.16,1363.7,79.580002,1604.5,15.262542,17.179316,24.357363,19.405338,3.05243785,3.353284175
2012-05-09,2.868864,52060800,16254.26139,3.16,0.16,1354.6,79.900002,1594.2,15.171882,17.209549,24.564993,19.277712,3.0314546499999997,3.3497869875
2012-05-10,2.848224,59709200,16255.47027,3.16,0.16,1358.0,80.110001,1595.5,15.284211,17.250067,24.549023,19.313171,3.0055409,3.3466337625
2012-05-11,3.02939,143514000,16256.67915,3.16,0.16,1353.4,80.199997,1584.0,15.074248,17.134871,24.884436,19.589666,2.9946479,3.3444264999999995
2012-05-14,3.011045,43747200,16260.3058,3.16,0.16,1338.3,80.410004,1561.0,15.043613,16.878174,24.501112,19.157183,2.9847869000000005,3.3409292875
2012-05-15,2.981232,59994000,16261.51468,3.16,0.16,1330.7,80.660004,1557.1,15.220699,16.725479,24.284067,19.057922,2.97309125,3.3374320624999996
2012-05-16,2.921607,47048400,16262.72356,3.16,0.16,1324.8,81.230003,1536.6,15.664535,16.511105,24.034878,18.788502,2.96013435,3.3320715749999996
2012-05-17,2.900968,33536400,16263.93244,3.16,0.16,1304.9,81.389999,1574.9,15.518084,16.028551,23.890192,18.568716,2.9485534,3.3255071375
2012-05-18,2.770252,56728800,16265.14132,3.16,0.16,1295.2,81.5,1591.9,14.953949,16.036407,23.528463,18.483629,2.93353255,3.3175667374999995
2012-05-21,2.818411,41626000,16268.76797,3.16,0.16,1316.0,81.220001,1588.7,15.295419,16.970694,23.914303,18.540352,2.9227542499999997,3.31062965
2012-05-22,2.784011,41014000,16269.97685,3.16,0.16,1316.6,80.959999,1576.6,14.963912,16.840372,23.922344,18.455278,2.91495705,3.3026892500000002
2012-05-23,2.852809,49600000,16271.18573,3.16,0.16,1318.9,81.720001,1548.4,15.179603,17.251286,23.399843,18.036966,2.9076185499999996,3.2959241374999997
2012-05-24,2.777133,52042000,16272.39461,3.16,0.16,1320.7,81.989998,1557.5,15.035145,17.09285,23.367693,18.185852,2.8963816,3.288299075
2012-05-25,2.843637,39175200,16273.60349,3.16,0.16,1317.8,82.290001,1568.9,14.733027,17.001228,23.35965,18.249664,2.8897312,3.2810466499999995
2012-05-29,2.917022,31000000,16278.43902,3.16,0.16,1332.4,82.239998,1549.9,14.803015,17.302984,23.761578,18.49781,2.8865207,3.2731062625
2012-05-30,2.882622,37979200,16279.6479,3.16,0.16,1313.3,82.5,1565.7,14.650835,17.511606,23.584723,18.526176,2.87895295,3.2637899124999996
2012-05-31,2.850517,35819200,16280.85678,3.16,0.16,1310.3,83.099998,1564.2,14.467273,17.468071,23.464149,18.320562,2.87413715,3.2544162375000005
2012-06-01,2.74732,44098400,16282.06567,3.16,0.16,1278.0,83.07,1622.1,14.221195,16.961918,22.869307,17.824265,2.86668405,3.2436379250000003
2012-06-04,2.689988,43285600,16285.8132,3.16,0.16,1278.2,82.470001,1613.9,14.410735,17.061701,22.949694,17.753366,2.86060685,3.2305090375
2012-06-05,2.767959,36522400,16287.06238,3.16,0.16,1285.5,82.5,1616.9,14.206999,17.017553,22.91753,18.029871,2.85602035,3.2183834375000004
2012-06-06,2.841343,36896800,16288.31156,3.16,0.16,1315.1,82.82,1634.2,14.46005,17.278496,23.592764,18.483629,2.8552177,3.2083217750000004
2012-06-07,2.726681,52678000,16289.56073,3.16,0.16,1315.0,82.230003,1588.0,14.401769,17.286348,23.496305,18.391464,2.84810855,3.1961102
2012-06-08,2.779426,37030800,16290.80991,3.16,0.16,1325.7,82.220001,1591.4,14.457061,17.546373,23.83392,18.724697,2.84466865,3.1842999374999996
2012-06-11,2.811532,83908000,16294.55744,3.16,0.16,1308.9,81.849998,1596.8,14.159427,17.269726,23.231033,18.426916,2.83377575,3.1730916625
2012-06-12,2.868864,49612800,16295.80662,3.16,0.16,1324.2,82.599998,1613.8,14.074744,17.420593,23.544538,18.802689,2.8266666999999996,3.1617973875
2012-06-13,2.793185,49427600,16297.0558,3.16,0.16,1314.9,82.400002,1619.4,13.974869,17.299658,23.415916,18.816868,2.81726435,3.151277075
2012-06-14,2.758786,58988400,16298.30498,3.16,0.16,1329.1,82.139999,1619.6,13.924059,17.280611,23.584723,19.128819,2.8091233,3.14009745
2012-06-15,2.818411,38528800,16299.55416,3.16,0.16,1342.8,81.860001,1628.1,14.060049,17.359219,24.131338,19.384066,2.80499545,3.1299784625
2012-06-18,2.843637,30442400,16303.30169,3.16,0.16,1344.8,81.309998,1627.0,14.217958,17.711464,23.986647,19.440784,2.8086647,3.1199168125
2012-06-19,3.036271,96047600,16304.55087,3.16,0.16,1358.0,81.879997,1623.2,14.483961,17.760752,24.677954,19.504599,2.8195577,3.1126070625
2012-06-20,3.084429,97272000,16305.80004,3.16,0.16,1355.7,81.43,1615.8,14.383836,17.710258,24.862839,19.596766,2.8345786,3.1068165875
2012-06-21,2.944541,51637600,16307.04922,3.16,0.16,1325.5,81.480003,1565.5,14.077484,17.466253,24.227804,18.937393,2.8391652,3.0996788375
